GLNo,Find
GL080471/22,TRUE
GL091262/23,TRUE
GL093240/24,TRUE
GL093265/24,TRUE
GL084127/22,TRUE
GL093277/24,TRUE
GL088805/23,TRUE
GL088161/23,TRUE
GL093298/24,TRUE
GL093288/24,TRUE
GL093304/24,TRUE
GL080057/21,TRUE
GL090381/23,TRUE
GL089963/23,TRUE
GL093128/24,TRUE
GL092611/24,TRUE
GL089647/23,TRUE
GL086008/23,TRUE
GL091070/23,TRUE
GL090067/23,TRUE
GL091153/23,TRUE
GL081471/22,TRUE
GL092959/24,TRUE
GL078517/21,TRUE
GL092480/24,TRUE
GL093255/24,TRUE
GL086066/23,TRUE
GL084672/22,TRUE
GL081960/22,TRUE
GL088140/23,TRUE
GL081798/22,TRUE
GL092448/24,TRUE
GL092621/24,TRUE
GL092623/24,TRUE
GL092622/24,TRUE
GL092109/24,TRUE
GL092832/24,TRUE
GL085594/22,TRUE
GL087499/23,TRUE
GL088936/23,TRUE
GL093152/24,TRUE
GL092944/24,TRUE
GL089713/23,TRUE
GL092655/24,TRUE
GL093159/24,TRUE
GL093211/24,TRUE
GL092671/24,TRUE
GL092648/24,TRUE
GL091874/23,TRUE
GL092877/24,TRUE
GL090820/23,TRUE
GL093041/24,TRUE
GL090748/23,TRUE
GL090687/23,TRUE
GL093327/24,TRUE
GL092992/24,TRUE
GL092865/24,TRUE
GL090290/23,TRUE
GL087797/23,TRUE
GL092387/24,TRUE
GL092938/24,TRUE
GL090774/23,TRUE
GL093131/24,TRUE
GL090981/23,TRUE
GL092974/24,TRUE
GL093143/24,TRUE
GL092998/24,TRUE
GL086986/23,TRUE
GL087127/23,TRUE
GL093148/24,TRUE
GL093325/24,TRUE
GL093285/24,TRUE
GL093380/24,TRUE
GL090590/23,TRUE
GL093337/24,TRUE
GL093244/24,TRUE
GL093391/24,TRUE
GL092289/24,TRUE
GL093358/24,TRUE
GL090108/23,TRUE
GL086388/23,TRUE
GL090434/23,TRUE
GL092850/24,TRUE
GL093293/24,TRUE
GL090846/23,TRUE
GL092507/24,TRUE
GL093168/24,TRUE
GL092960/24,TRUE
GL091918/23,TRUE
GL091797/23,TRUE
GL093045/24,TRUE
GL072736/20,TRUE
GL084093/22,TRUE
GL093142/24,TRUE
GL092926/24,TRUE
GL093208/24,TRUE
GL092889/24,TRUE
GL086323/23,TRUE
GL090127/23,TRUE
GL093173/24,TRUE
GL092077/24,TRUE
GL089914/23,TRUE
GL091151/23,TRUE
GL093354/24,TRUE
GL093350/24,TRUE
GL091740/23,TRUE
GL090661/23,TRUE
GL087533/23,TRUE
GL081579/22,TRUE
GL089889/23,TRUE
GL093405/24,TRUE
GL092156/24,TRUE
GL082069/22,TRUE
GL092633/24,TRUE
GL093122/24,TRUE
GL092874/24,TRUE
GL093155/24,TRUE
GL090591/23,TRUE
GL087896/23,TRUE
GL085301/22,TRUE
GL091695/23,TRUE
GL089402/23,TRUE
GL090159/23,TRUE
GL090321/23,TRUE
GL091278/23,TRUE
GL092646/24,TRUE
GL090087/23,TRUE
GL093449/24,TRUE
GL092802/24,TRUE
GL085646/22,TRUE
GL092634/24,TRUE
GL092416/24,TRUE
GL088454/23,TRUE
GL093069/24,TRUE
GL078813/21,TRUE
GL080702/22,TRUE
GL091494/23,TRUE
GL087343/23,TRUE
GL090084/23,TRUE
GL092198/24,TRUE
GL092879/24,TRUE
GL091098/23,TRUE
GL081484/22,TRUE
GL078879/21,TRUE
GL093183/24,TRUE
GL092674/24,TRUE
GL092964/24,TRUE
GL093167/24,TRUE
GL085351/22,TRUE
GL088799/23,TRUE
GL078012/21,TRUE
GL092659/24,TRUE
GL093178/24,TRUE
GL092577/24,TRUE
GL093302/24,TRUE
GL078655/21,TRUE
GL092345/24,TRUE
GL079798/21,TRUE
GL090891/23,TRUE
GL090529/23,TRUE
GL093476/24,TRUE
GL091569/23,TRUE
GL093460/24,TRUE
GL091062/23,TRUE
GL093250/24,TRUE
GL093465/24,TRUE
GL092793/24,TRUE
GL093336/24,TRUE
GL093435/24,TRUE
GL093366/24,TRUE
GL093484/24,TRUE
GL092993/24,TRUE
GL078342/21,TRUE
GL093338/24,TRUE
GL092828/24,TRUE
GL093383/24,TRUE
GL093386/24,TRUE
GL089504/23,TRUE
GL091421/23,TRUE
GL091774/23,TRUE
GL091605/23,TRUE
GL092863/24,TRUE
GL084288/22,TRUE
GL093426/24,TRUE
GL092798/24,TRUE
GL084510/22,TRUE
GL076701/21,TRUE
GL090470/23,TRUE
GL091174/23,TRUE
GL091345/23,TRUE
GL092539/24,TRUE
GL092710/24,TRUE
GL093290/24,TRUE
GL092538/24,TRUE
GL093267/24,TRUE
GL093274/24,TRUE
GL093313/24,TRUE
GL091954/24,TRUE
GL093105/24,TRUE
GL090314/23,TRUE
GL089869/23,TRUE
GL092392/24,TRUE
GL089674/23,TRUE
GL092009/24,TRUE
GL090315/23,TRUE
GL092788/24,TRUE
GL086814/23,TRUE
GL093514/24,TRUE
GL093225/24,TRUE
GL093446/24,TRUE
GL088300/23,TRUE
GL082198/22,TRUE
GL092323/24,TRUE
GL093097/24,TRUE
GL091283/23,TRUE
GL093441/24,TRUE
GL093402/24,TRUE
GL091020/23,TRUE
GL092189/24,TRUE
GL093428/24,TRUE
GL090095/23,TRUE
GL093393/24,TRUE
GL087960/23,TRUE
GL092816/24,TRUE
GL093365/24,TRUE
GL092625/24,TRUE
GL086516/23,TRUE
GL090541/23,TRUE
GL093529/24,TRUE
GL093550/24,TRUE
GL092882/24,TRUE
GL092887/24,TRUE
GL092001/24,TRUE
GL082703/22,TRUE
GL084867/22,TRUE
GL088600/23,TRUE
GL081799/22,TRUE
GL088133/23,TRUE
GL092030/24,TRUE
GL093553/24,TRUE
GL093314/24,TRUE
GL093146/24,TRUE
GL091948/24,TRUE
GL091472/23,TRUE
GL092342/24,TRUE
GL091668/23,TRUE
GL093490/24,TRUE
GL093085/24,TRUE
GL089341/23,TRUE
GL091872/23,TRUE
GL087440/23,TRUE
GL093057/24,TRUE
GL093499/24,TRUE
GL093269/24,TRUE
GL093482/24,TRUE
GL093068/24,TRUE
GL093487/24,TRUE
GL093515/24,TRUE
GL093536/24,TRUE
GL093051/24,TRUE
GL087564/23,TRUE
GL090573/23,TRUE
GL092649/24,TRUE
GL091911/23,TRUE
GL090601/23,TRUE
GL093156/24,TRUE
GL082776/22,TRUE
GL093410/24,TRUE
GL092815/24,TRUE
GL091163/23,TRUE
GL092207/24,TRUE
GL091362/23,TRUE
GL087178/23,TRUE
GL092967/24,TRUE
GL093417/24,TRUE
GL093571/24,TRUE
GL090019/23,TRUE
GL092360/24,TRUE
GL092518/24,TRUE
GL090721/23,TRUE
GL085544/22,TRUE
GL083807/22,TRUE
GL092251/24,TRUE
GL092470/24,TRUE
GL093198/24,TRUE
GL092272/24,TRUE
GL093570/24,TRUE
GL084900/22,TRUE
GL088584/23,TRUE
GL086357/23,TRUE
GL093540/24,TRUE
GL084525/22,TRUE
GL091968/24,TRUE
GL088240/23,TRUE
GL088806/23,TRUE
GL090811/23,TRUE
GL091923/23,TRUE
GL093234/24,TRUE
GL093200/24,TRUE
GL093321/24,TRUE
GL091512/23,TRUE
GL092702/24,TRUE
GL089940/23,TRUE
GL091767/23,TRUE
GL088079/23,TRUE
GL093591/24,TRUE
GL092957/24,TRUE
GL093448/24,TRUE
GL093406/24,TRUE
GL093605/24,TRUE
GL093375/24,TRUE
GL092552/24,TRUE
GL089569/23,TRUE
GL092302/24,TRUE
GL086726/23,TRUE
GL083591/22,TRUE
GL090413/23,TRUE
GL093257/24,TRUE
GL091068/23,TRUE
GL085059/22,TRUE
GL085060/22,TRUE
GL089652/23,TRUE
GL093513/24,TRUE
GL092331/24,TRUE
GL093258/24,TRUE
GL093260/24,TRUE
GL093595/24,TRUE
GL092942/24,TRUE
GL092911/24,TRUE
GL091802/23,TRUE
GL089378/23,TRUE
GL087366/23,TRUE
GL089411/23,TRUE
GL090521/23,TRUE
GL092304/24,TRUE
GL087616/23,TRUE
GL093588/24,TRUE
GL091140/23,TRUE
GL093598/24,TRUE
GL091900/23,TRUE
GL089643/23,TRUE
GL092750/24,TRUE
GL093150/24,TRUE
GL092851/24,TRUE
GL091625/23,TRUE
GL093328/24,TRUE
GL087824/23,TRUE
GL084218/22,TRUE
GL093647/24,TRUE
GL091223/23,TRUE
GL093316/24,TRUE
GL093455/24,TRUE
GL091422/23,TRUE
GL093496/24,TRUE
GL093226/24,TRUE
GL087997/23,TRUE
GL089649/23,TRUE
GL091292/23,TRUE
GL092364/24,TRUE
GL090954/23,TRUE
GL090299/23,TRUE
GL093566/24,TRUE
GL087840/23,TRUE
GL086192/23,TRUE
GL090058/23,TRUE
GL091034/23,TRUE
GL093498/24,TRUE
GL093034/24,TRUE
GL093066/24,TRUE
GL093504/24,TRUE
GL093447/24,TRUE
GL092898/24,TRUE
GL093538/24,TRUE
GL089463/23,TRUE
GL081986/22,TRUE
GL092315/24,TRUE
GL088688/23,TRUE
GL093486/24,TRUE
GL089005/23,TRUE
GL092149/24,TRUE
GL091580/23,TRUE
GL092685/24,TRUE
GL093308/24,TRUE
GL093432/24,TRUE
GL079126/21,TRUE
GL084526/22,TRUE
GL093583/24,TRUE
GL092893/24,TRUE
GL093216/24,TRUE
GL091189/23,TRUE
GL093606/24,TRUE
GL093620/24,TRUE
GL093572/24,TRUE
GL093658/24,TRUE
GL093545/24,TRUE
GL093567/24,TRUE
GL093624/24,TRUE
GL091596/23,TRUE
GL077532/21,TRUE
GL090564/23,TRUE
GL077162/21,TRUE
GL081517/22,TRUE
GL077299/21,TRUE
GL093407/24,TRUE
GL090393/23,TRUE
GL089731/23,TRUE
GL085171/22,TRUE
GL087886/23,TRUE
GL091443/23,TRUE
GL092031/24,TRUE
GL086226/23,TRUE
GL086377/23,TRUE
GL093381/24,TRUE
GL091833/23,TRUE
GL091651/23,TRUE
GL090193/23,TRUE
GL091166/23,TRUE
GL092460/24,TRUE
GL091769/23,TRUE
GL093217/24,TRUE
GL093135/24,TRUE
GL093136/24,TRUE
GL093275/24,TRUE
GL093622/24,TRUE
GL082807/22,TRUE
GL092293/24,TRUE
GL092058/24,TRUE
GL086684/23,TRUE
GL093283/24,TRUE
GL091727/23,TRUE
GL084641/22,TRUE
GL093096/24,TRUE
GL093661/24,TRUE
GL091323/23,TRUE
GL093132/24,TRUE
GL092562/24,TRUE
GL082497/22,TRUE
GL093400/24,TRUE
GL092952/24,TRUE
GL093114/24,TRUE
GL092516/24,TRUE
GL089382/23,TRUE
GL090065/23,TRUE
GL089710/23,TRUE
GL093229/24,TRUE
GL088299/23,TRUE
GL091899/23,TRUE
GL092931/24,TRUE
GL082768/22,TRUE
GL093286/24,TRUE
GL081700/22,TRUE
GL081878/22,TRUE
GL093634/24,TRUE
GL093681/24,TRUE
GL093095/24,TRUE
GL093519/24,TRUE
GL091940/24,TRUE
GL093518/24,TRUE
GL093751/24,TRUE
GL091728/23,TRUE
GL091490/23,TRUE
GL093256/24,TRUE
GL093614/24,TRUE
GL091207/23,TRUE
GL092712/24,TRUE
GL093094/24,TRUE
GL092056/24,TRUE
GL093693/24,TRUE
GL093580/24,TRUE
GL091853/23,TRUE
GL093587/24,TRUE
GL093530/24,TRUE
GL093697/24,TRUE
GL091748/23,TRUE
GL091016/23,TRUE
GL090513/23,TRUE
GL080963/22,TRUE
GL093701/24,TRUE
GL092601/24,TRUE
GL086157/23,TRUE
GL085876/23,TRUE
GL093660/24,TRUE
GL093573/24,TRUE
GL092279/24,TRUE
GL093483/24,TRUE
GL093124/24,TRUE
GL093287/24,TRUE
GL087931/23,TRUE
GL086222/23,TRUE
GL092382/24,TRUE
GL089658/23,TRUE
GL093032/24,TRUE
GL090672/23,TRUE
GL085201/22,TRUE
GL092904/24,TRUE
GL091108/23,TRUE
GL085063/22,TRUE
GL091099/23,TRUE
GL093389/24,TRUE
GL081921/22,TRUE
GL093740/24,TRUE
GL093463/24,TRUE
GL091198/23,TRUE
GL093625/24,TRUE
GL087282/23,TRUE
GL092599/24,TRUE
GL093110/24,TRUE
GL093711/24,TRUE
GL091091/23,TRUE
GL084128/22,TRUE
GL079923/21,TRUE
GL093636/24,TRUE
GL089248/23,TRUE
GL090361/23,TRUE
GL089807/23,TRUE
GL086548/23,TRUE
GL091355/23,TRUE
GL084815/22,TRUE
GL093544/24,TRUE
GL091452/23,TRUE
GL086706/23,TRUE
GL093807/24,TRUE
GL086446/23,TRUE
GL092666/24,TRUE
GL093011/24,TRUE
GL093787/24,TRUE
GL093181/24,TRUE
GL093103/24,TRUE
GL093817/24,TRUE
GL090375/23,TRUE
GL093524/24,TRUE
GL091975/24,TRUE
GL093754/24,TRUE
GL091766/23,TRUE
GL090990/23,TRUE
GL091399/23,TRUE
GL093516/24,TRUE
GL093784/24,TRUE
GL087048/23,TRUE
GL087707/23,TRUE
GL093059/24,TRUE
GL093319/24,TRUE
GL090142/23,TRUE
GL089852/23,TRUE
GL092535/24,TRUE
GL090642/23,TRUE
GL091315/23,TRUE
GL093351/24,TRUE
GL093765/24,TRUE
GL089185/23,TRUE
GL082411/22,TRUE
GL091878/23,TRUE
GL079813/21,TRUE
GL093242/24,TRUE
GL087655/23,TRUE
GL093604/24,TRUE
GL093202/24,TRUE
GL092118/24,TRUE
GL085444/22,TRUE
GL093775/24,TRUE
GL085871/23,TRUE
GL081777/22,TRUE
GL090903/23,TRUE
GL081724/22,TRUE
GL087250/23,TRUE
GL093731/24,TRUE
GL091655/23,TRUE
GL092743/24,TRUE
GL093752/24,TRUE
GL093297/24,TRUE
GL093569/24,TRUE
GL088878/23,TRUE
GL092357/24,TRUE
GL089026/23,TRUE
GL092349/24,TRUE
GL093295/24,TRUE
GL088751/23,TRUE
GL089077/23,TRUE
GL089537/23,TRUE
GL090135/23,TRUE
GL090547/23,TRUE
GL090944/23,TRUE
GL093345/24,TRUE
GL091806/23,TRUE
GL093641/24,TRUE
GL093301/24,TRUE
GL089596/23,TRUE
GL093546/24,TRUE
GL093335/24,TRUE
GL093780/24,TRUE
GL092146/24,TRUE
GL093409/24,TRUE
GL092922/24,TRUE
GL093395/24,TRUE
GL091507/23,TRUE
GL079032/21,TRUE
GL079293/21,TRUE
GL090256/23,TRUE
GL078972/21,TRUE
GL077203/21,TRUE
GL093696/24,TRUE
GL093768/24,TRUE
GL093883/24,TRUE
GL078876/21,TRUE
GL093631/24,TRUE
GL088004/23,TRUE
GL086152/23,TRUE
GL093773/24,TRUE
GL093239/24,TRUE
GL087601/23,TRUE
GL093388/24,TRUE
GL093420/24,TRUE
GL092525/24,TRUE
GL092835/24,TRUE
GL086089/23,TRUE
GL091270/23,TRUE
GL088657/23,TRUE
GL088975/23,TRUE
GL090253/23,TRUE
GL089460/23,TRUE
GL091410/23,TRUE
GL093087/24,TRUE
GL093355/24,TRUE
GL091836/23,TRUE
GL092335/24,TRUE
GL093723/24,TRUE
GL090076/23,TRUE
GL093398/24,TRUE
GL089626/23,TRUE
GL091371/23,TRUE
GL084758/22,TRUE
GL088076/23,TRUE
GL090258/23,TRUE
GL093637/24,TRUE
GL093025/24,TRUE
GL092978/24,TRUE
GL093852/24,TRUE
GL093228/24,TRUE
GL092179/24,TRUE
GL089408/23,TRUE
GL091722/23,TRUE
GL088434/23,TRUE
GL079014/21,TRUE
GL087255/23,TRUE
GL087774/23,TRUE
GL092965/24,TRUE
GL093278/24,TRUE
GL087802/23,TRUE
GL092012/24,TRUE
GL090443/23,TRUE
GL087560/23,TRUE
GL085659/22,TRUE
GL090301/23,TRUE
GL091905/23,TRUE
GL088203/23,TRUE
GL089995/23,TRUE
GL087986/23,TRUE
GL088639/23,TRUE
GL093932/24,TRUE
GL091102/23,TRUE
GL090800/23,TRUE
GL093220/24,TRUE
GL092201/24,TRUE
GL090119/23,TRUE
GL085768/23,TRUE
GL093657/24,TRUE
GL086757/23,TRUE
GL093340/24,TRUE
GL093506/24,TRUE
GL092972/24,TRUE
GL093733/24,TRUE
GL093497/24,TRUE
GL092341/24,TRUE
GL080956/22,TRUE
GL091736/23,TRUE
GL079651/21,TRUE
GL093251/24,TRUE
GL088137/23,TRUE
GL093952/24,TRUE
GL091247/23,TRUE
GL088128/23,TRUE
GL093849/24,TRUE
GL088332/23,TRUE
GL093294/24,TRUE
GL092920/24,TRUE
GL087847/23,TRUE
GL089864/23,TRUE
GL091117/23,TRUE
GL090079/23,TRUE
GL093894/24,TRUE
GL093914/24,TRUE
GL093214/24,TRUE
GL093819/24,TRUE
GL086335/23,TRUE
GL087247/23,TRUE
GL091696/23,TRUE
GL093895/24,TRUE
GL092038/24,TRUE
GL093996/24,TRUE
GL093332/24,TRUE
GL093221/24,TRUE
GL091648/23,TRUE
GL088579/23,TRUE
GL091303/23,TRUE
GL092396/24,TRUE
GL091785/23,TRUE
GL093479/24,TRUE
GL093973/24,TRUE
GL081869/22,TRUE
GL084319/22,TRUE
GL092361/24,TRUE
GL092686/24,TRUE
GL093835/24,TRUE
GL091061/23,TRUE
GL092958/24,TRUE
GL094034/24,TRUE
GL087762/23,TRUE
GL085058/22,TRUE
GL078265/21,TRUE
GL077726/21,TRUE
GL077571/21,TRUE
GL080780/22,TRUE
GL081277/22,TRUE
GL092493/24,TRUE
GL092725/24,TRUE
GL082475/22,TRUE
GL082499/22,TRUE
GL092986/24,TRUE
GL093970/24,TRUE
GL093401/24,TRUE
GL093885/24,TRUE
GL093020/24,TRUE
GL079480/21,TRUE
GL094022/24,TRUE
GL093466/24,TRUE
GL079515/21,TRUE
GL092827/24,TRUE
GL090745/23,TRUE
GL093082/24,TRUE
GL093043/24,TRUE
GL090072/23,TRUE
GL089418/23,TRUE
GL086009/23,TRUE
GL091663/23,TRUE
GL093949/24,TRUE
GL090719/23,TRUE
GL093741/24,TRUE
GL092715/24,TRUE
GL093245/24,TRUE
GL093691/24,TRUE
GL088363/23,TRUE
GL094008/24,TRUE
GL091245/23,TRUE
GL093695/24,TRUE
GL090910/23,TRUE
GL092559/24,TRUE
GL080845/22,TRUE
GL087067/23,TRUE
GL087309/23,TRUE
GL085779/23,TRUE
GL093905/24,TRUE
GL089692/23,TRUE
GL084492/22,TRUE
GL092999/24,TRUE
GL088917/23,TRUE
GL088880/23,TRUE
GL090563/23,TRUE
GL093300/24,TRUE
GL088469/23,TRUE
GL084242/22,TRUE
GL093440/24,TRUE
GL092532/24,TRUE
GL093798/24,TRUE
GL082363/22,TRUE
GL085223/22,TRUE
GL093870/24,TRUE
GL090300/23,TRUE
GL093942/24,TRUE
GL089739/23,TRUE
GL093948/24,TRUE
GL093702/24,TRUE
GL090463/23,TRUE
GL090350/23,TRUE
GL085579/22,TRUE
GL085605/22,TRUE
GL091749/23,TRUE
GL091682/23,TRUE
GL094042/24,TRUE
GL088148/23,TRUE
GL093904/24,TRUE
GL091093/23,TRUE
GL086801/23,TRUE
GL094018/24,TRUE
GL091752/23,TRUE
GL094002/24,TRUE
GL076869/21,TRUE
GL080945/22,TRUE
GL080283/22,TRUE
GL078435/21,TRUE
GL093968/24,TRUE
GL093238/24,TRUE
GL093937/24,TRUE
GL092866/24,TRUE
GL092805/24,TRUE
GL091683/23,TRUE
GL093802/24,TRUE
GL091049/23,TRUE
GL093908/24,TRUE
GL093261/24,TRUE
GL090612/23,TRUE
GL089305/23,TRUE
GL090613/23,TRUE
GL091978/24,TRUE
GL093023/24,TRUE
GL093888/24,TRUE
GL094043/24,TRUE
GL093437/24,TRUE
GL093523/24,TRUE
GL093839/24,TRUE
GL093998/24,TRUE
GL093936/24,TRUE
GL093331/24,TRUE
GL082359/22,TRUE
GL092368/24,TRUE
GL094017/24,TRUE
GL093307/24,TRUE
GL090551/23,TRUE
GL093326/24,TRUE
GL090154/23,TRUE
GL093990/24,TRUE
GL091340/23,TRUE
GL093972/24,TRUE
GL092819/24,TRUE
GL092908/24,TRUE
GL093810/24,TRUE
GL092080/24,TRUE
GL092162/24,TRUE
GL092171/24,TRUE
GL091190/23,TRUE
GL086972/23,TRUE
GL087633/23,TRUE
GL088033/23,TRUE
GL093306/24,TRUE
GL094004/24,TRUE
GL091621/23,TRUE
GL089536/23,TRUE
GL093836/24,TRUE
GL093473/24,TRUE
GL094154/24,TRUE
GL093800/24,TRUE
GL083158/22,TRUE
GL094095/24,TRUE
GL093668/24,TRUE
GL087777/23,TRUE
GL092445/24,TRUE
GL090997/23,TRUE
GL094036/24,TRUE
GL083159/22,TRUE
GL093703/24,TRUE
GL093764/24,TRUE
GL093922/24,TRUE
GL089956/23,TRUE
GL090758/23,TRUE
GL090973/23,TRUE
GL089284/23,TRUE
GL094112/24,TRUE
GL087427/23,TRUE
GL091086/23,TRUE
GL093653/24,TRUE
GL092963/24,TRUE
GL093901/24,TRUE
GL093769/24,TRUE
GL088163/23,TRUE
GL089668/23,TRUE
GL092729/24,TRUE
GL092669/24,TRUE
GL076863/21,TRUE
GL093720/24,TRUE
GL087863/23,TRUE
GL093873/24,TRUE
GL086056/23,TRUE
GL091642/23,TRUE
GL094187/24,TRUE
GL093452/24,TRUE
GL093903/24,TRUE
GL077925/21,TRUE
GL090664/23,TRUE
GL091859/23,TRUE
GL077529/21,TRUE
GL094172/24,TRUE
GL087686/23,TRUE
GL093385/24,TRUE
GL093367/24,TRUE
GL093368/24,TRUE
GL077926/21,TRUE
GL094092/24,TRUE
GL091697/23,TRUE
GL093675/24,TRUE
GL093517/24,TRUE
GL087226/23,TRUE
GL093844/24,TRUE
GL092823/24,TRUE
GL087005/23,TRUE
GL093065/24,TRUE
GL093716/24,TRUE
GL093627/24,TRUE
GL094140/24,TRUE
GL090208/23,TRUE
GL088899/23,TRUE
GL092273/24,TRUE
GL093930/24,TRUE
GL092813/24,TRUE
GL090205/23,TRUE
GL093946/24,TRUE
GL094129/24,TRUE
GL093758/24,TRUE
GL094125/24,TRUE
GL080922/22,TRUE
GL093462/24,TRUE
GL094063/24,TRUE
GL089170/23,TRUE
GL093120/24,TRUE
GL086980/23,TRUE
GL087358/23,TRUE
GL092176/24,TRUE
GL090757/23,TRUE
GL089054/23,TRUE
GL084740/22,TRUE
GL088826/23,TRUE
GL092234/24,TRUE
GL091513/23,TRUE
GL080553/22,TRUE
GL093917/24,TRUE
GL093101/24,TRUE
GL093174/24,TRUE
GL088165/23,TRUE
GL092157/24,TRUE
GL094133/24,TRUE
GL093988/24,TRUE
GL084553/22,TRUE
GL090689/23,TRUE
GL093710/24,TRUE
GL093656/24,TRUE
GL090422/23,TRUE
GL092682/24,TRUE
GL085468/22,TRUE
GL084504/22,TRUE
GL081063/22,TRUE
GL093608/24,TRUE
GL088783/23,TRUE
GL086748/23,TRUE
GL085962/23,TRUE
GL092133/24,TRUE
GL093747/24,TRUE
GL092665/24,TRUE
GL091249/23,TRUE
GL085340/22,TRUE
GL090408/23,TRUE
GL092367/24,TRUE
GL093005/24,TRUE
GL088234/23,TRUE
GL092108/24,TRUE
GL089814/23,TRUE
GL094107/24,TRUE
GL093884/24,TRUE
GL089035/23,TRUE
GL094132/24,TRUE
GL087319/23,TRUE
GL086307/23,TRUE
GL087603/23,TRUE
GL093724/24,TRUE
GL093864/24,TRUE
GL094080/24,TRUE
GL093360/24,TRUE
GL091881/23,TRUE
GL085145/22,TRUE
GL093352/24,TRUE
GL093263/24,TRUE
GL092295/24,TRUE
GL094198/24,TRUE
GL093824/24,TRUE
GL093834/24,TRUE
GL092984/24,TRUE
GL093489/24,TRUE
GL094258/24,TRUE
GL094142/24,TRUE
GL093666/24,TRUE
GL094031/24,TRUE
GL093783/24,TRUE
GL086884/23,TRUE
GL091721/23,TRUE
GL094239/24,TRUE
GL089417/23,TRUE
GL094248/24,TRUE
GL093628/24,TRUE
GL093826/24,TRUE
GL093373/24,TRUE
GL084223/22,TRUE
GL085040/22,TRUE
GL086386/23,TRUE
GL094278/24,TRUE
GL093984/24,TRUE
GL086331/23,TRUE
GL090588/23,TRUE
GL094158/24,TRUE
GL094110/24,TRUE
GL085508/22,TRUE
GL093349/24,TRUE
GL091612/23,TRUE
GL093774/24,TRUE
GL094245/24,TRUE
GL087876/23,TRUE
GL093123/24,TRUE
GL091515/23,TRUE
GL083565/22,TRUE
GL092231/24,TRUE
GL094231/24,TRUE
GL093470/24,TRUE
GL094056/24,TRUE
GL093997/24,TRUE
GL094113/24,TRUE
GL094306/24,TRUE
GL092642/24,TRUE
GL091054/23,TRUE
GL090247/23,TRUE
GL087200/23,TRUE
GL089820/23,TRUE
GL094313/24,TRUE
GL092954/24,TRUE
GL088914/23,TRUE
GL093665/24,TRUE
GL094055/24,TRUE
GL093690/24,TRUE
GL093967/24,TRUE
GL093718/24,TRUE
GL093507/24,TRUE
GL090646/23,TRUE
GL093172/24,TRUE
GL094322/24,TRUE
GL093010/24,TRUE
GL091960/24,TRUE
GL092565/24,TRUE
GL093502/24,TRUE
GL086837/23,TRUE
GL085046/22,TRUE
GL088451/23,TRUE
GL094121/24,TRUE
GL093924/24,TRUE
GL087131/23,TRUE
GL091935/24,TRUE
GL088037/23,TRUE
GL094334/24,TRUE
GL093953/24,TRUE
GL093871/24,TRUE
GL093962/24,TRUE
GL094102/24,TRUE
GL086017/23,TRUE
GL091390/23,TRUE
GL087455/23,TRUE
GL092657/24,TRUE
GL093324/24,TRUE
GL093868/24,TRUE
GL093957/24,TRUE
GL092572/24,TRUE
GL091894/23,TRUE
GL093282/24,TRUE
GL091232/23,TRUE
GL074601/20,TRUE
GL079160/21,TRUE
GL093737/24,TRUE
GL092966/24,TRUE
GL093640/24,TRUE
GL093899/24,TRUE
GL094209/24,TRUE
GL094161/24,TRUE
GL092948/24,TRUE
GL086915/23,TRUE
GL094151/24,TRUE
GL094115/24,TRUE
GL092579/24,TRUE
GL094241/24,TRUE
GL093680/24,TRUE
GL093920/24,TRUE
GL094157/24,TRUE
GL088156/23,TRUE
GL078103/21,TRUE
GL091543/23,TRUE
GL087941/23,TRUE
GL094013/24,TRUE
GL078150/21,TRUE
GL091822/23,TRUE
GL089222/23,TRUE
GL087585/23,TRUE
GL089704/23,TRUE
GL093230/24,TRUE
GL093950/24,TRUE
GL093415/24,TRUE
GL094368/24,TRUE
GL091988/24,TRUE
GL089138/23,TRUE
GL082439/22,TRUE
GL092224/24,TRUE
GL094100/24,TRUE
GL094315/24,TRUE
GL094202/24,TRUE
GL094192/24,TRUE
GL094336/24,TRUE
GL093958/24,TRUE
GL094292/24,TRUE
GL093979/24,TRUE
GL092104/24,TRUE
GL091509/23,TRUE
GL092066/24,TRUE
GL094282/24,TRUE
GL093070/24,TRUE
GL085187/22,TRUE
GL084550/22,TRUE
GL083567/22,TRUE
GL093322/24,TRUE
GL084573/22,TRUE
GL083524/22,TRUE
GL083278/22,TRUE
GL078399/21,TRUE
GL085360/22,TRUE
GL091197/23,TRUE
GL091242/23,TRUE
GL093433/24,TRUE
GL091257/23,TRUE
GL094087/24,TRUE
GL094171/24,TRUE
GL093814/24,TRUE
GL094352/24,TRUE
GL091567/23,TRUE
GL092505/24,TRUE
GL092255/24,TRUE
GL088335/23,TRUE
GL093963/24,TRUE
GL094390/24,TRUE
GL094152/24,TRUE
GL094369/24,TRUE
GL094274/24,TRUE
GL093615/24,TRUE
GL093812/24,TRUE
GL092773/24,TRUE
GL094166/24,TRUE
GL085337/22,TRUE
GL093805/24,TRUE
GL094409/24,TRUE
GL093280/24,TRUE
GL094342/24,TRUE
GL092240/24,TRUE
GL094416/24,TRUE
GL093698/24,TRUE
GL092141/24,TRUE
GL089094/23,TRUE
GL088773/23,TRUE
GL093547/24,TRUE
GL093918/24,TRUE
GL093929/24,TRUE
GL086045/23,TRUE
GL085996/23,TRUE
GL092589/24,TRUE
GL088428/23,TRUE
GL093080/24,TRUE
GL089838/23,TRUE
GL093896/24,TRUE
